Account__c|Product__c|Daily_Sales__c|MTD_Sales__c|QTD_Sales__c|FYTD_Sales__c
89631|00517-0650-01|0|0|6900|6900
89631|00517-0720-01|0|0|1609.44|1609.44
89631|00517-1004-25|0|0|105.32|105.32
89631|00517-2340-10|0|0|450|450
89631|00517-2340-25|0|0|3000|3000
89631|00517-9702-25|0|0|78.09|78.09
89632|00517-0720-01|0|0|458.52|458.52
89632|00517-0740-20|0|0|907.2|907.2
89632|00517-0791-01|764.2|764.2|1986.92|1986.92
89632|00517-2310-05|0|0|5760|5760
89632|00517-2340-25|0|0|2640|2640
89632|00517-4810-25|0|0|330.75|330.75
89632|00517-6560-05|0|0|1214.85|1214.85
89632|00517-7504-25|0|0|712.5|712.5
89632|00517-9305-25|0|0|4623.5|4623.5
89632|00517-9702-25|0|0|716.56|716.56
89637|00517-0031-25|0|0|45.38|45.38
89637|00517-0650-01|0|0|4025|4025
89637|00517-0720-01|66.95|66.95|66.95|66.95
89637|00517-5601-25|0|0|1141.5|1141.5
89637|00517-9305-25|0|0|674.25|674.25
89638|00517-0374-05|0|0|880|880
89638|00517-0720-01|0|0|469.24|469.24
89638|00517-0740-20|0|0|907.2|907.2
89638|00517-2340-10|0|0|2010|2010
89638|00517-2340-25|0|0|14945|14945
89638|00517-2340-99|0|0|360|360
89638|00517-3030-01|0|0|825|825
89638|00517-7315-25|0|0|651|651
89638|00517-9702-25|0|0|156.18|156.18
89642|00517-0650-01|0|0|37757.28|37757.28
89642|00517-0720-01|0|0|152.84|152.84
89642|00517-0740-20|0|0|453.6|453.6
89642|00517-2340-10|0|0|1650|1650
89642|00517-5601-25|0|0|570.75|570.75
89642|00517-9702-25|0|0|178.08|178.08
89647|00517-0031-25|0|0|182.97|182.97
89647|00517-1004-25|0|0|609.82|609.82
89647|00517-7604-25|0|0|550|550
89647|00517-9305-25|0|0|736|736
89647|00517-9702-25|0|0|673.2|673.2
89650|00517-0650-01|0|0|1112.86|1112.86
89650|00517-0791-01|0|0|38.21|38.21
89650|00517-1980-05|0|0|66.5|66.5
89653|00517-0374-05|0|0|2200|2200
89653|00517-2502-10|0|0|369.5|369.5
89653|00517-6710-10|0|0|109.4|109.4
89653|00517-7604-25|275|275|825|825
89653|00517-9120-25|0|0|400|400
89653|00517-9302-25|0|0|7169.5|7169.5
89666|00517-0374-05|0|0|1760|1760
89666|00517-0650-01|1150|1150|44404.07|44404.07
89666|00517-0720-01|0|0|114.96|114.96
89666|00517-0740-20|0|0|453.6|453.6
89666|00517-0791-01|0|0|1031.67|1031.67
89666|00517-1001-25|0|0|187.02|187.02
89666|00517-1020-25|0|0|500|500
89666|00517-6710-10|0|0|54.7|54.7
89666|00517-9305-25|0|0|2642|2642
89666|00517-9702-25|0|0|615.51|615.51
89667|00517-0650-01|0|0|2875|2875
89667|00517-1004-25|0|0|105.32|105.32
89667|00517-2310-05|0|0|1800|1800
89667|00517-2340-25|0|0|375|375
89677|00517-0720-01|0|0|305.68|305.68
89677|00517-7315-25|337.5|337.5|1687.5|1687.5
89677|00517-9305-25|0|0|7265.5|7265.5
89681|00517-0420-01|257.58|257.58|13769.46|13769.46
89681|00517-0440-01|0|0|640.98|640.98
89681|00517-0740-20|0|0|1061.6|1061.6
89681|00517-1020-25|1000|1000|7250|7250
89681|00517-2102-25|0|0|1575|1575
89681|00517-2502-10|0|0|364|364
89681|00517-4810-25|0|0|173.03|173.03
89681|00517-7305-25|0|0|1425.75|1425.75
89681|00517-7315-25|1800|1800|26100|26100
89681|00517-7504-25|0|0|566.5|566.5
89683|00517-0031-25|0|0|38.52|38.52
89683|00517-0710-01|0|0|2552.5|2552.5
89683|00517-0720-01|0|0|3018.59|3018.59
89683|00517-0740-20|0|0|3705.47|3705.47
89683|00517-1001-25|366.56|366.56|733.12|733.12
89683|00517-2340-10|0|0|16770|16770
89683|00517-2502-10|0|0|2172.6|2172.6
89683|00517-4002-25|0|0|415.5|415.5
89683|00517-5602-25|0|0|601.5|601.5
89683|00517-6710-10|0|0|25382.66|25382.66
89683|00517-7604-25|1100|1100|6072.88|6072.88
89683|00517-9120-25|0|0|1600|1600
89683|00517-9702-25|168.3|168.3|1165.98|1165.98
89692|00517-0440-01|0|0|159.65|159.65
89692|00517-0720-01|191.05|191.05|649.57|649.57
89692|00517-0740-20|0|0|453.6|453.6
89692|00517-1004-25|0|0|228|228
89692|00517-2340-25|0|0|440|440
89692|00517-6560-05|0|0|6074.25|6074.25
89692|00517-7504-25|427.5|427.5|2850|2850
89692|00517-9120-25|0|0|200|200
89692|00517-9305-25|0|0|10568|10568
89693|00517-0650-01|4600|4600|23000|23000
89693|00517-2340-10|0|0|0|0
89693|00517-4300-01|0|0|15486|15486
89693|00517-9702-25|0|0|156.18|156.18
89695|00517-0650-01|0|0|2288.32|2288.32
89695|00517-0720-01|0|0|496.73|496.73
89695|00517-0955-01|0|0|657.26|657.26
89695|00517-1820-01|0|0|2998.8|2998.8
89695|00517-9702-25|0|0|356.16|356.16
89701|00517-0720-01|0|0|1235.8|1235.8
89701|00517-0740-20|0|0|453.6|453.6
89701|00517-2502-10|0|0|364|364
89701|00517-3030-01|0|0|525|525
89701|00517-5601-25|0|0|1372.25|1372.25
89701|00517-6710-10|0|0|54.7|54.7
89701|00517-9305-25|0|0|2642|2642
89703|00517-0031-25|35.75|35.75|107.25|107.25
89703|00517-2340-10|0|0|2186.36|2186.36
89703|00517-4201-25|764|764|764|764
89703|00517-9305-25|0|0|5152|5152
89703|00517-9702-25|0|0|174.07|174.07
89704|00517-0031-25|0|0|67.41|67.41
89704|00517-0374-05|0|0|581.08|581.08
89704|00517-0650-01|0|0|18399.9|18399.9
89704|00517-0720-01|66.95|66.95|8324.75|8324.75
89704|00517-0740-20|0|0|76.67|76.67
89704|00517-1004-25|0|0|210.64|210.64
89704|00517-2310-05|0|0|17250|17250
89704|00517-2340-10|600|600|13050|13050
89704|00517-2340-25|0|0|750|750
89704|00517-4300-01|0|0|12058.25|12058.25
89704|00517-5601-25|0|0|570.75|570.75
89704|00517-9702-25|0|0|1717.98|1717.98
89710|00517-0650-01|0|0|34500|34500
89710|00517-0720-01|0|0|1060.74|1060.74
89710|00517-0740-20|0|0|530.27|530.27
89710|00517-4201-25|0|0|981|981
89710|00517-5601-25|0|0|1245.25|1245.25
89710|00517-5602-25|1343.5|1343.5|2687|2687
89710|00517-9702-25|234.27|234.27|1561.8|1561.8
89716|00517-0650-01|0|0|11128.6|11128.6
89716|00517-0791-01|0|0|2330.81|2330.81
89716|00517-1980-05|0|0|33.25|33.25
89716|00517-3030-01|0|0|900|900
89716|00517-7315-25|0|0|337.5|337.5
89716|00517-9702-25|0|0|179.14|179.14
89718|00517-0720-01|0|0|2445.44|2445.44
89718|00517-0955-01|267.36|267.36|2807.28|2807.28
89718|00517-4201-25|0|0|468|468
89718|00517-7604-25|0|0|137.5|137.5
89718|00517-9305-25|0|0|14159.25|14159.25
89718|00517-9702-25|0|0|1602.72|1602.72
89721|00517-0374-05|0|0|2127.35|2127.35
89721|00517-0650-01|0|0|12650|12650
89721|00517-0710-01|0|0|8225.1|8225.1
89721|00517-0720-01|382.1|382.1|1795.87|1795.87
89721|00517-0740-20|0|0|1360.8|1360.8
89721|00517-0955-01|0|0|855.73|855.73
89721|00517-1004-25|0|0|315.96|315.96
89721|00517-2310-05|0|0|10200|10200
89721|00517-2340-10|0|0|450|450
89721|00517-4300-01|0|0|22496.75|22496.75
89721|00517-5601-25|0|0|570.75|570.75
89721|00517-5602-25|0|0|1160.25|1160.25
89721|00517-9302-25|552.5|552.5|6630|6630
89721|00517-9305-25|674.25|674.25|11462.25|11462.25
89721|00517-9702-25|0|0|156.18|156.18
89722|00517-0650-01|0|0|6677.16|6677.16
89722|00517-0720-01|0|0|191.05|191.05
89722|00517-0791-01|76.42|76.42|343.89|343.89
89722|00517-4810-25|330.75|330.75|661.5|661.5
89722|00517-7604-25|0|0|2612.5|2612.5
89722|00517-9702-25|0|0|179.14|179.14
89729|00517-0031-25|0|0|19.85|19.85
89729|00517-0650-01|0|0|39099.8|39099.8
89729|00517-0720-01|0|0|574.8|574.8
89729|00517-1004-25|0|0|105.32|105.32
89729|00517-2310-05|0|0|3150|3150
89729|00517-2340-10|0|0|490|490
89729|00517-2340-25|0|0|1320|1320
89729|00517-4300-01|0|0|0|0
89729|00517-5601-25|0|0|0.25|0.25
89729|00517-9702-25|0|0|156.18|156.18
89735|00517-0031-25|0|0|28.89|28.89
89735|00517-0650-01|575|575|8049.9|8049.9
89735|00517-0720-01|0|0|877.2|877.2
89735|00517-1004-25|0|0|315.96|315.96
89735|00517-1820-01|0|0|1089|1089
89735|00517-4002-25|0|0|241.21|241.21
89735|00517-4300-01|0|0|1608.25|1608.25
89735|00517-4810-25|0|0|950.03|950.03
89735|00517-5601-25|0|0|842|842
89735|00517-9305-25|0|0|1472|1472
89740|00517-0720-01|0|0|4192.3|4192.3
89740|00517-0740-20|0|0|13927.2|13927.2
89740|00517-1075-01|0|0|761.53|761.53
89740|00517-5602-25|5748.75|5748.75|20440|20440
89740|00517-6710-10|294|294|294|294
89740|00517-7305-25|0|0|5681|5681
89740|00517-7315-25|0|0|4231.5|4231.5
89741|00517-0374-05|0|0|1760|1760
89741|00517-0720-01|0|0|382.1|382.1
89741|00517-2102-25|0|0|625|625
89741|00517-4201-25|0|0|23863|23863
89741|00517-4810-25|0|0|330.75|330.75
89741|00517-5601-25|570.75|570.75|4566|4566
89741|00517-5602-25|0|0|1277.5|1277.5
89741|00517-7604-25|0|0|275|275
89741|00517-9120-25|0|0|200|200
89742|00517-1045-05|0|0|550.4|550.4
89742|00517-6560-05|0|0|9718.8|9718.8
89742|00517-6710-10|0|0|2631.38|2631.38
89742|00517-9120-25|0|0|200|200
89743|00517-0650-01|0|0|3433.68|3433.68
89743|00517-0720-01|0|0|496.73|496.73
89743|00517-0740-20|0|0|453.6|453.6
89743|00517-4002-25|0|0|415.5|415.5
89743|00517-5601-25|0|0|622.5|622.5
89743|00517-7604-25|0|0|2637.25|2637.25
89743|00517-9305-25|0|0|1349|1349
89744|00517-0420-01|0|0|156.6|156.6
89744|00517-0720-01|0|0|343.89|343.89
89744|00517-0740-20|453.6|453.6|2721.6|2721.6
89744|00517-4201-25|0|0|487|487
89745|00517-0374-05|0|0|440|440
89745|00517-0650-01|0|0|5599.58|5599.58
89745|00517-1004-25|0|0|821.59|821.59
89745|00517-2310-05|0|0|7740|7740
89745|00517-7315-25|0|0|332.25|332.25
89745|00517-9305-25|0|0|1349|1349
89752|00517-0650-01|0|0|5875.9|5875.9
89752|00517-0720-01|0|0|2581.78|2581.78
89752|00517-0740-20|0|0|1360.8|1360.8
89752|00517-1001-25|0|0|1706.44|1706.44
89752|00517-2340-10|0|0|450|450
89752|00517-2502-10|0|0|27.05|27.05
89752|00517-6710-10|0|0|2406.8|2406.8
89752|00517-7604-25|0|0|11687.5|11687.5
89752|00517-9120-25|0|0|2400|2400
89752|00517-9302-25|2206|2206|12684.5|12684.5
89752|00517-9305-25|2642|2642|18494|18494
89754|00517-0031-25|0|0|9.63|9.63
89754|00517-0650-01|0|0|2300|2300
89754|00517-0720-01|0|0|571.68|571.68
89754|00517-0740-20|0|0|1024.8|1024.8
89754|00517-1004-25|0|0|105.32|105.32
89754|00517-2102-25|0|0|2287.5|2287.5
89754|00517-2310-05|690|690|21150|21150
89754|00517-2340-10|0|0|600|600
89754|00517-2340-25|0|0|3520|3520
89754|00517-4601-25|221.48|221.48|1107.4|1107.4
89754|00517-5601-25|0|0|842.25|842.25
89754|00517-6710-10|160.2|160.2|560.7|560.7
89754|00517-7315-25|0|0|1000.25|1000.25
89754|00517-7504-25|0|0|566.5|566.5
89754|00517-9305-25|0|0|4047|4047
89755|00517-0650-01|0|0|11128.6|11128.6
89755|00517-0791-01|0|0|420.31|420.31
89755|00517-1001-25|0|0|187.02|187.02
89755|00517-1980-05|66.5|66.5|232.75|232.75
89755|00517-2102-25|262.5|262.5|1312.5|1312.5
89755|00517-4201-25|0|0|487|487
89755|00517-6502-10|0|0|2890.5|2890.5
89755|00517-7315-25|0|0|1012.5|1012.5
89755|00517-9120-25|0|0|600|600
89755|00517-9302-25|0|0|551.5|551.5
89755|00517-9305-25|660.5|660.5|6605|6605
89757|00517-0031-25|0|0|114|114
89757|00517-0720-01|0|0|593.6|593.6
89757|00517-0740-20|0|0|453.6|453.6
89757|00517-1020-25|0|0|750|750
89757|00517-1820-01|0|0|142.8|142.8
89757|00517-2310-05|0|0|900|900
89757|00517-2340-10|0|0|10800|10800
89757|00517-4605-25|0|0|322.5|322.5
89757|00517-5601-25|0|0|1141.5|1141.5
89757|00517-9702-25|0|0|2080|2080
89761|00517-0381-05|0|0|4219|4219
89761|00517-0650-01|0|0|169326.04|169326.04
89761|00517-0710-01|0|0|1731.6|1731.6
89761|00517-0720-01|0|0|7782.73|7782.73
89761|00517-0740-20|0|0|4423.91|4423.91
89761|00517-1001-25|0|0|381.5|381.5
89761|00517-1075-01|0|0|1088.1|1088.1
89761|00517-2340-10|0|0|29920.1|29920.1
89761|00517-4201-25|0|0|763.25|763.25
89761|00517-6560-05|0|0|19437.6|19437.6
89761|00517-6710-10|0|0|2461.5|2461.5
89761|00517-7504-25|0|0|7569.28|7569.28
89761|00517-7604-25|0|0|11987.22|11987.22
89761|00517-8005-25|0|0|378.04|378.04
89761|00517-9120-25|0|0|1789.43|1789.43
89761|00517-9302-25|0|0|45774.5|45774.5
89761|00517-9305-25|3302.5|3302.5|130118.5|130118.5
89763|00517-0650-01|1144.56|1144.56|3433.68|3433.68
89763|00517-0720-01|0|0|9206.2|9206.2
89763|00517-0740-20|0|0|453|453
89763|00517-2502-10|0|0|344.5|344.5
89763|00517-7315-25|0|0|332.25|332.25
89764|00517-0720-01|0|0|2125.68|2125.68
89764|00517-1004-25|0|0|222.69|222.69
89764|00517-2102-25|0|0|787.5|787.5
89764|00517-2310-05|0|0|750|750
89764|00517-2340-25|3325|3325|13545|13545
89764|00517-6710-10|0|0|1361.7|1361.7
89764|00517-9702-25|0|0|78.09|78.09
89766|00517-0650-01|0|0|7308|7308
89766|00517-0720-01|0|0|56.02|56.02
89766|00517-0901-25|0|0|20.04|20.04
89766|00517-2340-10|0|0|0|0
89769|00517-0650-01|0|0|37837.24|37837.24
89769|00517-0740-20|0|0|907.2|907.2
89769|00517-0791-01|0|0|1260.93|1260.93
89769|00517-1004-25|0|0|114|114
89769|00517-1020-25|0|0|500|500
89769|00517-2340-25|0|0|12320|12320
89769|00517-2502-10|0|0|739|739
89769|00517-2901-01|0|0|731.5|731.5
89769|00517-7604-25|0|0|275|275
89769|00517-9305-25|0|0|1321|1321
89769|00517-9702-25|0|0|716.56|716.56
89770|00517-0720-01|191.05|191.05|382.1|382.1
89770|00517-0740-20|0|0|453.6|453.6
89770|00517-1001-25|0|0|187.02|187.02
89770|00517-1004-25|0|0|114|114
89770|00517-9302-25|0|0|552.5|552.5
89770|00517-9305-25|0|0|1981.5|1981.5
89770|00517-9702-25|0|0|78.09|78.09
89779|00517-0602-01|0|0|1456.73|1456.73
89779|00517-0650-01|0|0|58075|58075
89779|00517-2340-10|0|0|9450|9450
89779|00517-4300-01|0|0|7618.4|7618.4
89780|00517-0374-05|0|0|880|880
89780|00517-0650-01|0|0|32047.68|32047.68
89780|00517-0799-01|0|0|371|371
89780|00517-1980-05|0|0|266|266
89780|00517-2310-05|0|0|1260|1260
89780|00517-4605-25|0|0|53.75|53.75
89780|00517-9305-25|0|0|674.5|674.5
89780|00517-9702-25|631.5|631.5|631.5|631.5
89786|00517-0031-25|0|0|114|114
89786|00517-0720-01|0|0|191.05|191.05
89786|00517-0740-20|0|0|907.2|907.2
89786|00517-2310-05|0|0|12060|12060
89786|00517-2340-10|0|0|1260|1260
89786|00517-4300-01|0|0|38372.4|38372.4
89786|00517-7604-25|0|0|687.5|687.5
89786|00517-9702-25|179.14|179.14|179.14|179.14
89791|00517-0374-05|0|0|880|880
89791|00517-0720-01|0|0|1299.14|1299.14
89791|00517-0740-20|0|0|3175.2|3175.2
89791|00517-4602-25|0|0|1296|1296
89791|00517-5601-25|0|0|2283|2283
89791|00517-9305-25|0|0|660.5|660.5
89791|00517-9702-25|0|0|537.42|537.42
89797|00517-0374-05|0|0|1311.62|1311.62
89797|00517-0720-01|0|0|821.68|821.68
89797|00517-1004-25|0|0|333.32|333.32
89797|00517-2340-10|0|0|2010|2010
89797|00517-2505-25|0|0|2375.5|2375.5
89797|00517-6560-05|0|0|36445.5|36445.5
89797|00517-6710-10|0|0|547|547
89797|00517-9120-25|0|0|200|200
89798|00517-0720-01|0|0|305.68|305.68
89798|00517-0740-20|0|0|453.6|453.6
89798|00517-2310-05|0|0|18180|18180
89798|00517-4810-25|0|0|330.75|330.75
89798|00517-5601-25|570.75|570.75|570.75|570.75
89798|00517-7604-25|0|0|275|275
89801|00517-0650-01|0|0|13800|13800
89801|00517-0720-01|0|0|1063.38|1063.38
89801|00517-2310-05|0|0|3300|3300
89801|00517-2340-10|0|0|2400|2400
89801|00517-2340-25|0|0|4875|4875
89801|00517-2340-99|0|0|180|180
89801|00517-4300-01|0|0|2226.25|2226.25
89801|00517-7604-25|0|0|139.58|139.58
89801|00517-9702-25|0|0|78.09|78.09
89803|00517-0420-01|0|0|525.68|525.68
89803|00517-0650-01|0|0|6624|6624
89803|00517-9305-25|0|0|674.5|674.5
89806|00517-0374-05|0|0|1320|1320
89806|00517-0740-20|0|0|1360.8|1360.8
89806|00517-0791-01|0|0|1260.93|1260.93
89806|00517-1004-25|0|0|114|114
89806|00517-2340-25|0|0|18480|18480
89806|00517-4300-01|0|0|30000.24|30000.24
89806|00517-6710-10|0|0|109.4|109.4
89806|00517-7604-25|412.5|412.5|2200|2200
89806|00517-9120-25|0|0|200|200
89806|00517-9191-25|0|0|200|200
89806|00517-9302-25|0|0|551.5|551.5
89806|00517-9305-25|0|0|5944.5|5944.5
89806|00517-9702-25|179.14|179.14|1253.98|1253.98
89816|00517-0420-01|0|0|123.39|123.39
89816|00517-0650-01|1599.88|1599.88|1599.88|1599.88
89816|00517-0720-01|0|0|76.42|76.42
89816|00517-2102-25|0|0|525|525
89816|00517-2502-10|0|0|369.5|369.5
89816|00517-3030-01|0|0|825|825
89816|00517-4810-25|0|0|744.56|744.56
89816|00517-9702-25|0|0|178.08|178.08
89820|00517-0420-01|0|0|96.82|96.82
89820|00517-0720-01|0|0|420.31|420.31
89820|00517-0740-20|0|0|907.2|907.2
89820|00517-1004-25|0|0|114|114
89820|00517-2340-25|0|0|3025|3025
89820|00517-4810-25|0|0|330.75|330.75
89820|00517-9120-25|0|0|200|200
89820|00517-9191-25|0|0|200|200
89820|00517-9305-25|0|0|660.5|660.5
89823|00517-0650-01|0|0|3375.72|3375.72
89823|00517-0720-01|0|0|86.22|86.22
89823|00517-1980-05|0|0|66.5|66.5
89829|00517-1001-25|0|0|187.02|187.02
89829|00517-2102-25|0|0|312.5|312.5
89829|00517-2310-05|0|0|720|720
89836|00517-0650-01|0|0|4600|4600
89836|00517-0720-01|0|0|142.92|142.92
89836|00517-1075-01|0|0|435.24|435.24
89836|00517-9305-25|0|0|1349|1349
89836|00517-9702-25|0|0|312.36|312.36
89837|00517-0374-05|0|0|440|440
89837|00517-0720-01|0|0|148.4|148.4
89837|00517-1020-25|0|0|750|750
89837|00517-2340-10|0|0|180|180
89837|00517-3030-01|0|0|300|300
89837|00517-6710-10|0|0|80.1|80.1
89837|00517-7305-25|0|0|610|610
89837|00517-9305-25|0|0|2698|2698
89843|00517-0374-05|0|0|1320|1320
89843|00517-0740-20|0|0|907.2|907.2
89843|00517-2310-05|0|0|8820|8820
89843|00517-2340-10|0|0|360|360
89843|00517-5601-25|0|0|1712.25|1712.25
89843|00517-7604-25|0|0|137.5|137.5
89843|00517-9305-25|0|0|660.5|660.5
89843|00517-9702-25|0|0|716.56|716.56
89844|00517-0720-01|0|0|773.62|773.62
89844|00517-0735-10|0|0|930|930
89844|00517-0740-20|0|0|453.6|453.6
89844|00517-0901-25|0|0|98|98
89848|00517-0720-01|0|0|2407.23|2407.23
89848|00517-0740-20|0|0|3175.2|3175.2
89848|00517-0901-25|0|0|374.5|374.5
89848|00517-2340-10|0|0|8100|8100
89848|00517-4810-25|0|0|330.75|330.75
89848|00517-9702-25|0|0|179.14|179.14
89851|00517-0420-01|0|0|111.46|111.46
89851|00517-0740-20|0|0|1592.4|1592.4
89851|00517-2102-25|0|0|787.5|787.5
89851|00517-4002-25|0|0|415.5|415.5
89851|00517-5601-25|0|0|1983.25|1983.25
89851|00517-6710-10|0|0|320.4|320.4
89851|00517-7315-25|0|0|675|675
89851|00517-8005-25|0|0|714.77|714.77
89852|00517-0720-01|611.36|611.36|8750.09|8750.09
89852|00517-1004-25|118.56|118.56|118.56|118.56
89852|00517-2340-10|0|0|990|990
89852|00517-3030-01|0|0|900|900
89852|00517-4810-25|0|0|5956.48|5956.48
89852|00517-9702-25|0|0|1910|1910
89855|00517-0650-01|0|0|1725|1725
89855|00517-0720-01|86.22|86.22|890.61|890.61
89855|00517-0740-20|0|0|453.6|453.6
89855|00517-6710-10|0|0|1003.1|1003.1
89855|00517-9305-25|0|0|674.5|674.5
89855|00517-9702-25|0|0|666.54|666.54
89859|00517-0720-01|0|0|285.84|285.84
89859|00517-2102-25|0|0|637.5|637.5
89859|00517-5601-25|0|0|5894|5894
89859|00517-9302-25|0|0|1258|1258
89859|00517-9305-25|0|0|2057|2057
89859|00517-9702-25|0|0|421.68|421.68
89862|00517-0720-01|0|0|333.48|333.48
89862|00517-1820-01|0|0|142.8|142.8
89862|00517-2102-25|0|0|1012.5|1012.5
89862|00517-9305-25|0|0|1472|1472
89862|00517-9702-25|0|0|0|0
89863|00517-0374-05|0|0|4840|4840
89863|00517-0720-01|0|0|2216.18|2216.18
89863|00517-2051-25|0|0|4220|4220
89863|00517-2310-05|0|0|1800|1800
89863|00517-2340-10|0|0|1620|1620
89863|00517-2502-10|0|0|362.1|362.1
89863|00517-4810-25|0|0|661.5|661.5
89863|00517-6710-10|0|0|2621.36|2621.36
89863|00517-9120-25|0|0|400|400
89863|00517-9702-25|0|0|336.6|336.6
89865|00517-0710-01|0|0|7655.12|7655.12
89865|00517-0720-01|0|0|1242.34|1242.34
89865|00517-0740-20|0|0|1592.4|1592.4
89865|00517-1004-25|0|0|2106|2106
89865|00517-1020-25|0|0|500|500
89865|00517-1045-05|0|0|550.4|550.4
89865|00517-2340-10|0|0|3970|3970
89865|00517-5602-25|0|0|1160.25|1160.25
89865|00517-6710-10|0|0|109.4|109.4
89865|00517-7604-25|0|0|376.5|376.5
89865|00517-9120-25|400|400|2200|2200
89867|00517-0799-01|1743.7|1743.7|5231.1|5231.1
89867|00517-1030-01|0|0|14398.2|14398.2
89867|00517-7305-25|6100|6100|29280|29280
89869|00517-0420-01|0|0|139.06|139.06
89869|00517-4810-25|0|0|375.5|375.5
89869|00517-5601-25|0|0|842|842
89870|00517-0740-20|0|0|571.2|571.2
89870|00517-6560-05|2137.1|2137.1|2137.1|2137.1
89870|00517-7315-25|0|0|3000.25|3000.25
89870|00517-7604-25|0|0|687.5|687.5
89870|00517-9120-25|0|0|1800|1800
89873|00517-0420-01|0|0|133.86|133.86
89873|00517-0740-20|0|0|1814.4|1814.4
89873|00517-2502-10|0|0|369.5|369.5
89875|00517-0420-01|0|0|96.82|96.82
89875|00517-0720-01|0|0|793.27|793.27
89875|00517-0740-20|0|0|907.2|907.2
89875|00517-1980-05|0|0|86.8|86.8
89875|00517-2340-10|180|180|1800|1800
89875|00517-2502-10|0|0|739|739
89875|00517-4300-01|0|0|5187.31|5187.31
89875|00517-5601-25|0|0|570.75|570.75
89875|00517-6560-05|0|0|3644.55|3644.55
89875|00517-7504-25|0|0|285|285
89875|00517-9305-25|660.5|660.5|5944.5|5944.5
89875|00517-9702-25|0|0|179.14|179.14
89878|00517-0374-05|0|0|3520|3520
89878|00517-1020-25|0|0|750|750
89878|00517-2340-10|0|0|180|180
89878|00517-4002-25|0|0|1662|1662
89878|00517-6710-10|1094|1094|6782.8|6782.8
89878|00517-7504-25|855|855|3705|3705
89878|00517-7604-25|0|0|275|275
89878|00517-9120-25|0|0|600|600
89885|00517-0374-05|0|0|3520|3520
89885|00517-0650-01|0|0|23370.06|23370.06
89885|00517-0710-01|0|0|5672.26|5672.26
89885|00517-0720-01|0|0|17958.7|17958.7
89885|00517-0740-20|0|0|1814.4|1814.4
89885|00517-1004-25|0|0|456|456
89885|00517-2340-10|1080|1080|15840|15840
89885|00517-2502-10|0|0|369.5|369.5
89885|00517-4300-01|0|0|11162.88|11162.88
89885|00517-7604-25|0|0|1650|1650
89885|00517-9702-25|0|0|1253.98|1253.98
89886|00517-0374-05|0|0|12717.32|12717.32
89886|00517-0420-01|0|0|556.2|556.2
89886|00517-0650-01|0|0|1112.86|1112.86
89886|00517-0710-01|0|0|6742.5|6742.5
89886|00517-0720-01|0|0|5895|5895
89886|00517-0740-20|0|0|984.4|984.4
89886|00517-0901-25|0|0|1872.5|1872.5
89886|00517-1004-25|0|0|504|504
89886|00517-2310-05|0|0|3000|3000
89886|00517-2340-10|0|0|1200|1200
89886|00517-7604-25|0|0|1375|1375
89887|00517-0381-05|0|0|570.4|570.4
89887|00517-0720-01|0|0|2063.34|2063.34
89887|00517-0791-01|0|0|573.15|573.15
89887|00517-4002-25|415.5|415.5|1246.5|1246.5
89887|00517-7604-25|0|0|825|825
89887|00517-9305-25|0|0|5284|5284
89887|00517-9702-25|0|0|179.14|179.14
89888|00517-2502-10|0|0|1086.3|1086.3
89888|00517-6560-05|0|0|19437.6|19437.6
89888|00517-7315-25|0|0|11900|11900
89888|00517-9120-25|0|0|1000|1000
89888|00517-9305-25|0|0|15191.5|15191.5
89891|00517-0650-01|0|0|24442.44|24442.44
89891|00517-0799-01|0|0|222.6|222.6
89891|00517-1004-25|0|0|117.37|117.37
89891|00517-2310-05|0|0|3600|3600
89891|00517-9702-25|0|0|210.5|210.5
89892|00517-0650-01|0|0|108878.35|108878.35
89892|00517-0710-01|0|0|4132.97|4132.97
89892|00517-0720-01|0|0|190.56|190.56
89892|00517-1075-01|0|0|15777.33|15777.33
89892|00517-2340-10|0|0|1800|1800
89892|00517-2502-10|0|0|27.05|27.05
89892|00517-4002-25|0|0|8556|8556
89892|00517-6560-05|0|0|26726.7|26726.7
89892|00517-6710-10|0|0|6736.44|6736.44
89892|00517-7504-25|0|0|8238|8238
89892|00517-7604-25|0|0|2752.82|2752.82
89892|00517-9302-25|0|0|22060|22060
89892|00517-9305-25|0|0|26420|26420
89894|00517-0799-01|0|0|1780.8|1780.8
89894|00517-1020-25|0|0|1750|1750
89894|00517-4605-25|0|0|430|430
89894|00517-4810-25|0|0|2724|2724
89894|00517-5601-25|0|0|570.75|570.75
89894|00517-7315-25|0|0|3987|3987
89897|00517-0420-01|0|0|278.12|278.12
89897|00517-0440-01|0|0|230.71|230.71
89897|00517-0650-01|0|0|57240|57240
89897|00517-0720-01|0|0|3164.49|3164.49
89897|00517-0740-20|453.6|453.6|1360.8|1360.8
89897|00517-0901-25|0|0|70.8|70.8
89897|00517-1004-25|0|0|504.5|504.5
89897|00517-2502-10|0|0|27.05|27.05
89897|00517-3030-01|0|0|1056.75|1056.75
89897|00517-4201-25|0|0|3056|3056
89897|00517-5601-25|0|0|842|842
